description;date;time;duration_s;frequency;min;max;avg
balkon_869MHz_24hx1m;25-11-2024;2:54:18;60;869000000;5.11505e-06;0.00223274;6.02605e-06
balkon_869MHz_24hx1m;25-11-2024;2:55:33;60;869000000;5.05345e-06;0.000605567;5.39583e-06
balkon_869MHz_24hx1m;25-11-2024;2:56:48;60;869000000;5.06521e-06;5.39768e-06;5.16311e-06
balkon_869MHz_24hx1m;25-11-2024;2:58:3;60;869000000;5.04339e-06;0.000826331;5.45622e-06
balkon_869MHz_24hx1m;25-11-2024;2:59:18;60;869000000;5.07535e-06;0.000874167;5.50817e-06
balkon_869MHz_24hx1m;25-11-2024;3:0:33;60;869000000;5.08896e-06;0.000619601;5.42065e-06
balkon_869MHz_24hx1m;25-11-2024;3:1:48;60;869000000;5.09163e-06;0.000590786;5.412e-06
balkon_869MHz_24hx1m;25-11-2024;3:3:3;60;869000000;5.08183e-06;0.00070571;5.43939e-06
balkon_869MHz_24hx1m;25-11-2024;3:4:18;60;869000000;5.09182e-06;5.41362e-06;5.1858e-06
balkon_869MHz_24hx1m;25-11-2024;3:5:33;60;869000000;5.09285e-06;0.000941878;5.53332e-06
balkon_869MHz_24hx1m;25-11-2024;3:6:48;60;869000000;5.09627e-06;0.000298918;5.3034e-06
balkon_869MHz_24hx1m;25-11-2024;3:8:3;60;869000000;5.09737e-06;0.00205183;5.94223e-06
balkon_869MHz_24hx1m;25-11-2024;3:9:18;60;869000000;5.0945e-06;0.000569047;5.40193e-06
balkon_869MHz_24hx1m;25-11-2024;3:10:33;60;869000000;5.09328e-06;0.000629537;5.4158e-06
balkon_869MHz_24hx1m;25-11-2024;3:11:48;60;869000000;5.08978e-06;5.40317e-06;5.18857e-06
balkon_869MHz_24hx1m;25-11-2024;3:13:3;60;869000000;5.0778e-06;5.41806e-06;5.20376e-06
balkon_869MHz_24hx1m;25-11-2024;3:14:18;60;869000000;5.09991e-06;0.000789268;5.48893e-06
balkon_869MHz_24hx1m;25-11-2024;3:15:33;60;869000000;5.11155e-06;5.44028e-06;5.20821e-06
balkon_869MHz_24hx1m;25-11-2024;3:16:48;60;869000000;5.09525e-06;5.42819e-06;5.20205e-06
balkon_869MHz_24hx1m;25-11-2024;3:18:3;60;869000000;5.11438e-06;5.44396e-06;5.21943e-06
balkon_869MHz_24hx1m;25-11-2024;3:19:18;60;869000000;5.10291e-06;5.44497e-06;5.20935e-06
balkon_869MHz_24hx1m;25-11-2024;3:20:33;60;869000000;5.09257e-06;0.000789108;5.48245e-06
balkon_869MHz_24hx1m;25-11-2024;3:21:48;60;869000000;5.08946e-06;0.000812552;5.49507e-06
balkon_869MHz_24hx1m;25-11-2024;3:23:3;60;869000000;5.10758e-06;5.42806e-06;5.20412e-06
balkon_869MHz_24hx1m;25-11-2024;3:24:18;60;869000000;5.07724e-06;5.43394e-06;5.18609e-06
balkon_869MHz_24hx1m;25-11-2024;3:25:33;60;869000000;5.09422e-06;5.46611e-06;5.19617e-06
balkon_869MHz_24hx1m;25-11-2024;3:26:48;60;869000000;5.0912e-06;5.45959e-06;5.21178e-06
balkon_869MHz_24hx1m;25-11-2024;3:28:3;60;869000000;5.08484e-06;5.43151e-06;5.18848e-06
balkon_869MHz_24hx1m;25-11-2024;3:29:18;60;869000000;5.03831e-06;5.42029e-06;5.1944e-06
balkon_869MHz_24hx1m;25-11-2024;3:30:33;60;869000000;5.098e-06;0.000766255;5.47115e-06
balkon_869MHz_24hx1m;25-11-2024;3:31:48;60;869000000;5.08924e-06;0.000656286;5.4356e-06
balkon_869MHz_24hx1m;25-11-2024;3:33:3;60;869000000;5.09488e-06;0.000819689;5.49148e-06
balkon_869MHz_24hx1m;25-11-2024;3:34:18;60;869000000;5.09765e-06;0.000777909;5.48207e-06
balkon_869MHz_24hx1m;25-11-2024;3:35:33;60;869000000;5.02595e-06;0.000877746;5.51706e-06
balkon_869MHz_24hx1m;25-11-2024;3:36:48;60;869000000;5.07801e-06;0.000335802;5.30711e-06
balkon_869MHz_24hx1m;25-11-2024;3:38:3;60;869000000;5.06743e-06;0.000982883;5.54155e-06
balkon_869MHz_24hx1m;25-11-2024;3:39:18;60;869000000;5.09057e-06;0.000591514;5.40083e-06
balkon_869MHz_24hx1m;25-11-2024;3:40:33;60;869000000;5.07938e-06;5.4169e-06;5.19035e-06
balkon_869MHz_24hx1m;25-11-2024;3:41:48;60;869000000;5.08935e-06;0.000718689;5.45629e-06
balkon_869MHz_24hx1m;25-11-2024;3:43:3;60;869000000;5.09513e-06;5.42987e-06;5.19695e-06
balkon_869MHz_24hx1m;25-11-2024;3:44:18;60;869000000;5.09002e-06;5.42692e-06;5.19637e-06
balkon_869MHz_24hx1m;25-11-2024;3:45:33;60;869000000;5.09193e-06;0.000713848;5.45404e-06
balkon_869MHz_24hx1m;25-11-2024;3:46:48;60;869000000;5.10618e-06;0.000658559;5.43874e-06
balkon_869MHz_24hx1m;25-11-2024;3:48:3;60;869000000;5.06088e-06;5.46328e-06;5.18718e-06
balkon_869MHz_24hx1m;25-11-2024;3:49:18;60;869000000;5.07637e-06;5.39902e-06;5.17868e-06
balkon_869MHz_24hx1m;25-11-2024;3:50:33;60;869000000;5.09518e-06;5.43031e-06;5.19332e-06
balkon_869MHz_24hx1m;25-11-2024;3:51:48;60;869000000;5.08373e-06;5.4352e-06;5.18918e-06
balkon_869MHz_24hx1m;25-11-2024;3:53:3;60;869000000;5.09043e-06;5.41806e-06;5.18767e-06
balkon_869MHz_24hx1m;25-11-2024;3:54:18;60;869000000;5.07335e-06;5.41716e-06;5.18233e-06
balkon_869MHz_24hx1m;25-11-2024;3:55:33;60;869000000;5.09366e-06;5.44149e-06;5.20388e-06
balkon_869MHz_24hx1m;25-11-2024;3:56:48;60;869000000;5.09767e-06;5.40711e-06;5.20019e-06
balkon_869MHz_24hx1m;25-11-2024;3:58:3;60;869000000;5.08055e-06;5.40057e-06;5.18193e-06
