description;date;time;duration_s;frequency;min;max;avg
balkon-24h-v2;8-12-2024;0:31:7;60;869000000;5.39248e-06;5.67533e-06;5.49341e-06
balkon-24h-v2;8-12-2024;0:32:22;60;869000000;5.37406e-06;5.66326e-06;5.4852e-06
balkon-24h-v2;8-12-2024;0:33:37;60;869000000;5.36496e-06;0.000717214;5.73771e-06
balkon-24h-v2;8-12-2024;0:34:52;60;869000000;5.37216e-06;8.26188e-05;5.50142e-06
balkon-24h-v2;8-12-2024;0:36:7;60;869000000;5.39155e-06;0.000679671;5.73593e-06
balkon-24h-v2;8-12-2024;0:37:22;60;869000000;5.35206e-06;0.000726135;5.73517e-06
balkon-24h-v2;8-12-2024;0:38:37;60;869000000;5.38266e-06;0.00077736;5.7868e-06
balkon-24h-v2;8-12-2024;0:39:52;60;869000000;5.15354e-06;5.66979e-06;5.32298e-06
balkon-24h-v2;8-12-2024;0:41:7;60;869000000;5.14868e-06;0.000411759;5.41498e-06
balkon-24h-v2;8-12-2024;0:42:22;60;869000000;5.1328e-06;5.38664e-06;5.23809e-06
balkon-24h-v2;8-12-2024;0:43:37;60;869000000;5.10396e-06;0.000810805;5.506e-06
balkon-24h-v2;8-12-2024;0:44:52;60;869000000;5.09597e-06;1.31108e-05;5.20751e-06
balkon-24h-v2;8-12-2024;0:46:7;60;869000000;5.08628e-06;0.000991166;5.55596e-06
balkon-24h-v2;8-12-2024;0:47:22;60;869000000;5.09303e-06;0.000698957;5.44188e-06
balkon-24h-v2;8-12-2024;0:48:37;60;869000000;5.072e-06;5.37308e-06;5.17451e-06
balkon-24h-v2;8-12-2024;0:49:52;60;869000000;5.04869e-06;0.000657011;5.40781e-06
balkon-24h-v2;8-12-2024;0:51:7;60;869000000;5.05639e-06;0.000650216;5.40223e-06
balkon-24h-v2;8-12-2024;0:52:22;60;869000000;5.07234e-06;0.000558088;5.37708e-06
balkon-24h-v2;8-12-2024;0:53:37;60;869000000;5.06374e-06;5.34564e-06;5.18053e-06
balkon-24h-v2;8-12-2024;0:54:52;60;869000000;5.05422e-06;5.40702e-06;5.16492e-06
balkon-24h-v2;8-12-2024;0:56:7;60;869000000;5.03949e-06;5.34585e-06;5.15789e-06
balkon-24h-v2;8-12-2024;0:57:22;60;869000000;5.03419e-06;5.34062e-06;5.14814e-06
balkon-24h-v2;8-12-2024;0:58:37;60;869000000;5.03768e-06;5.37082e-06;5.15373e-06
balkon-24h-v2;8-12-2024;0:59:52;60;869000000;5.02677e-06;5.3338e-06;5.15873e-06
balkon-24h-v2;8-12-2024;1:1:7;60;869000000;5.07343e-06;0.000858569;5.50048e-06
balkon-24h-v2;8-12-2024;1:2:22;60;869000000;5.07087e-06;1.5836e-05;5.19379e-06
balkon-24h-v2;8-12-2024;1:3:37;60;869000000;5.0604e-06;3.38259e-05;5.19562e-06
balkon-24h-v2;8-12-2024;1:4:52;60;869000000;5.09111e-06;5.41037e-06;5.18707e-06
balkon-24h-v2;8-12-2024;1:6:7;60;869000000;5.17692e-06;0.000687202;5.55128e-06
balkon-24h-v2;8-12-2024;1:7:22;60;869000000;5.19719e-06;0.000971863;5.66001e-06
balkon-24h-v2;8-12-2024;1:8:37;60;869000000;5.20382e-06;0.000778826;5.6012e-06
balkon-24h-v2;8-12-2024;1:9:52;60;869000000;5.06834e-06;5.50538e-06;5.24173e-06
balkon-24h-v2;8-12-2024;1:11:7;60;869000000;5.08071e-06;5.38485e-06;5.19152e-06
balkon-24h-v2;8-12-2024;1:12:22;60;869000000;5.08534e-06;1.10797e-05;5.19769e-06
balkon-24h-v2;8-12-2024;1:13:37;60;869000000;5.0403e-06;5.3845e-06;5.16887e-06
balkon-24h-v2;8-12-2024;1:14:52;60;869000000;5.05429e-06;0.000641584;5.39736e-06
balkon-24h-v2;8-12-2024;1:16:7;60;869000000;5.01864e-06;0.00224662;5.97746e-06
balkon-24h-v2;8-12-2024;1:17:22;60;869000000;5.03972e-06;0.00226512;5.99033e-06
